n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[spoofing]@fa1,recall[timing]@fa1,event_recall@fa1,event_recall[timing]@fa1,event_recall[fuzzing]@fa1,event_recall[spoofing]@fa1,event_recall[dos]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[spoofing]@fa10,recall[timing]@fa10,event_recall@fa10,event_recall[timing]@fa10,event_recall[fuzzing]@fa10,event_recall[spoofing]@fa10,event_recall[dos]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[spoofing]@fa100,recall[timing]@fa100,event_recall@fa100,event_recall[timing]@fa100,event_recall[fuzzing]@fa100,event_recall[spoofing]@fa100,event_recall[dos]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[spoofing]@fpr0.001,recall[timing]@fpr0.001,event_recall@fpr0.001,event_recall[timing]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[spoofing]@fpr0.001,event_recall[dos]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[spoofing]@fpr0.01,recall[timing]@fpr0.01,event_recall@fpr0.01,event_recall[timing]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[spoofing]@fpr0.01,event_recall[dos]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos
61532,11869,0.19289150360787882,0.9926693664901234,0.9846808609100626,49680,0.031993395843505856,False,0.8659533237846491,1.0,0.0,0.7563971281051637,0.0,1.0,0.9995107632093934,0.6962962962962963,0.7810229584423133,0.875,1.0,1.0,0.6,1.0,True,0.8806133625410734,0.9998086856705567,4.027142943438778e-05,0.7268671989440918,4.531471015860419,1.0,0.9995107632093934,0.7185185185185186,0.8054344667247894,0.9375,1.0,1.0,0.8,1.0,True,0.9065633162018705,0.9974969871141188,0.0005436642973642349,0.6711088418960571,61.17485871411565,1.0,0.9995107632093934,0.7555555555555555,0.8487358326068003,0.9375,1.0,1.0,0.8,1.0,True,0.9074901002611846,0.9974995369512872,0.0005436642973642349,0.6688908934593201,61.17485871411565,1.0,0.9995107632093934,0.7592592592592593,0.8501888985759953,0.9375,1.0,1.0,0.8,1.0,True,0.9404330609149886,0.9734868306296878,0.0061212572740269415,0.5767601132392883,688.7835944107836,1.0,0.9995107632093934,0.8296296296296296,0.9042429526300494,0.96875,1.0,1.0,0.9,1.0,LogReg,fleet,111250,11887,2.24,A_volume_matched,CTT_Traverse,FS-B,0,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9993623583030763,0.9991516888431125,99363,0.031993395843505856,False,0.6480468092271426,1.0,0.0,0.9230540476170744,0.0,0.9968253968253968,0.7354775590069708,0.6007326007326007,0.5661076018296667,0.6875,0.9375,1.0,0.1,1.0,True,0.9400151540663412,1.0,0.0,0.7342481779750275,0.0,1.0,0.9867922220863398,0.706959706959707,0.9159950628040369,0.96875,1.0,1.0,0.9,1.0,True,0.9980636470786328,0.9923823874100117,0.0018320364796714415,0.21332559789071504,206.14664848576663,1.0,0.9998777057600587,0.9175824175824175,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9980636470786328,0.991593827108862,0.002023293035241537,0.20719900441930456,227.66745244856645,1.0,0.9998777057600587,0.9175824175824175,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9984845933658865,0.9557194085176679,0.011062681819554472,0.09367796459783484,1244.8086081640524,1.0,0.9998777057600587,0.9358974358974359,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,fleet,111250,11887,129.96,A_volume_matched,CTT_Traverse,FS-B,0,cross,111250,11887
61532,11869,0.19289150360787882,0.9996996056394232,0.9995591297059968,49680,0.031993395843505856,False,0.9981464318813716,0.996299722479186,0.000885971447556531,0.318950879440674,99.69236234892922,1.0,1.0,0.9185185185185185,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9989047097480832,0.9815382068051991,0.004490264381934237,0.19775743337105625,505.2590182684367,1.0,1.0,0.9518518518518518,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9555967442984931,0.011094778809173832,0.12744913067449498,1248.4202648695455,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9529856144016716,0.011779393109558424,0.12298052524329686,1325.4552721391724,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9058895424337331,0.02480720053158287,0.08186156852205667,2791.386145770018,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,fleet,111250,11887,119.39,A_volume_matched,CTT_Traverse,FS-B,0,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9996191076568541,0.9994136238657667,99363,0.031993395843505856,False,0.8066593702643543,1.0,0.0,0.9963891548614331,0.0,1.0,0.9948636419224655,0.6098901098901099,0.6850359398823785,0.78125,1.0,1.0,0.3,1.0,True,0.9186731773025761,1.0,0.0,0.9794418874036088,0.0,1.0,0.9997554115201174,0.6648351648351648,0.8731576272417048,0.96875,1.0,1.0,0.9,1.0,True,0.9957905371274626,0.9978066475451325,0.0005234389941918404,0.4383102570317697,58.89904242450475,1.0,0.9998777057600587,0.8644688644688645,0.9981848544253249,1.0,1.0,1.0,1.0,1.0,True,0.9962114834147163,0.9971349119406758,0.0006844971462508682,0.3872261751615232,77.02182470896776,1.0,0.9998777057600587,0.86996336996337,0.998693095186234,1.0,1.0,1.0,1.0,1.0,True,0.9985266879946119,0.9566462332634296,0.010821094591465932,0.018304018613958514,1217.624434737358,1.0,0.9998777057600587,0.9377289377289377,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,111250,11887,36.23,A_volume_matched,CTT_Traverse,FS-B,0,cross,111250,11887
61532,11869,0.19289150360787882,0.9998520553426887,0.9997005514084862,49680,0.031993395843505856,False,0.9969668885331536,0.9960437710437711,0.0009463785917081126,0.4712105543844919,106.48956887271983,1.0,1.0,0.8666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9971353947257562,0.9954579863739591,0.0010873285947284698,0.4118549298724698,122.3497174282313,1.0,1.0,0.8740740740740741,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9495515695067265,0.01268550027183215,0.058524293330760084,1427.4133699960319,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9478816946442846,0.013128485995610414,0.05418015364346089,1477.2595511704967,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.999410228325891,0.9027397260273973,0.025733443408573788,0.00864530066072289,2895.609979134808,1.0,1.0,0.9740740740740741,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,111250,11887,33.71,A_volume_matched,CTT_Traverse,FS-B,0,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9996133292481901,0.9993013659571843,99363,0.031993395843505856,False,0.8573833978784308,1.0,0.0,0.9847369790077211,0.0,1.0,0.9973095267212915,0.6263736263736264,0.7704203877150948,0.9375,1.0,1.0,0.8,1.0,True,0.9433827243643711,0.999910766073261,2.0132269007378476e-05,0.9043958783149719,2.265347785557875,1.0,0.9995108230402348,0.6959706959706959,0.9146881579902708,0.96875,1.0,1.0,0.9,1.0,True,0.9881714093281697,0.9951250529885545,0.0011576054679242624,0.3648983836174011,130.25749766957782,1.0,0.9997554115201174,0.826007326007326,0.9866405285703913,1.0,1.0,1.0,1.0,1.0,True,0.9893079643037549,0.9944569034824187,0.0013186636199832903,0.3335035443305969,148.38027995404082,1.0,0.9997554115201174,0.8351648351648352,0.9882378566761054,1.0,1.0,1.0,1.0,1.0,True,0.9987371611382387,0.955114528400628,0.011223739971613501,0.0036585687194019556,1262.9313904485152,1.0,0.9998777057600587,0.9468864468864469,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,111250,11887,19.51,A_volume_matched,CTT_Traverse,FS-B,0,cross,111250,11887
61532,11869,0.19289150360787882,0.9998109967389658,0.9996200856352503,49680,0.031993395843505856,False,0.9978936725924678,0.9786812097174021,0.0051950143970360225,0.12159600853919984,584.5597610459939,1.0,1.0,0.9148148148148149,0.999709386806161,1.0,1.0,1.0,1.0,1.0,True,0.9986519504591794,0.974913637111367,0.006141392988744136,0.06868080049753189,691.049329918714,1.0,1.0,0.9444444444444444,0.9998546934030805,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9506974506974507,0.01238346455107424,0.011721611022949219,1393.4273373770789,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9484165067178503,0.012987535992590057,0.01060425490140915,1461.399402614985,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9994944814221922,0.9059182894234441,0.02480720053158287,0.002117965603247285,2791.386145770018,1.0,1.0,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,111250,11887,16.58,A_volume_matched,CTT_Traverse,FS-B,0,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9996090084713954,0.9994259206316091,99363,0.031993395843505856,False,0.8474490654992423,1.0,0.0,0.9860999798248734,0.0,1.0,0.9982878806408219,0.6190476190476191,0.7529949901982139,0.90625,1.0,1.0,0.7,1.0,True,0.9445613739686816,1.0,0.0,0.8166014982779738,0.0,1.0,0.9996331172801761,0.6959706959706959,0.91664851521092,0.96875,1.0,1.0,0.9,1.0,True,0.9961272941572655,0.996798652064027,0.0007650262222803821,0.03635841736843227,86.08321585119924,1.0,0.9998777057600587,0.8864468864468864,0.997894431133377,1.0,1.0,1.0,1.0,1.0,True,0.9964640511870685,0.9960028611099424,0.0009562827778504776,0.031009001679824344,107.60401981399906,1.0,0.9998777057600587,0.8937728937728938,0.9981848544253249,1.0,1.0,1.0,1.0,1.0,True,0.9986950665095133,0.956576082573986,0.01084122686047331,0.0014934302692187476,1219.8897825229158,1.0,0.9998777057600587,0.945054945054945,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,fleet,111250,11887,61.5,A_volume_matched,CTT_Traverse,FS-B,0,cross,111250,11887
61532,11869,0.19289150360787882,0.9998688591386508,0.9997579804680284,49680,0.031993395843505856,False,0.9967983823405511,0.997638924023948,0.0005638000120814288,0.07060786015377961,63.44059422204586,1.0,1.0,0.8740740740740741,0.999418773612322,1.0,1.0,1.0,1.0,1.0,True,0.9983149380739742,0.9905534191606755,0.002275335763042909,0.027628990089671197,256.02811239611367,1.0,1.0,0.9296296296296296,0.9998546934030805,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9479574706211528,0.01310835028089322,0.003987733904417191,1474.9938156625662,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9468221015649952,0.013410386001651129,0.003741345163141567,1508.9798482815195,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993259752295897,0.9039018442310623,0.02539113625838149,0.0007637797220361971,2857.092475499994,1.0,1.0,0.9703703703703703,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,fleet,111250,11887,32.06,A_volume_matched,CTT_Traverse,FS-B,0,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9297745414515987,0.8559650981584621,99363,0.031993395843505856,False,0.0,0.0,0.0,501344.04718782083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.6021215692877588,0.9996505695715983,5.033067251844619e-05,3156.4809774097453,5.663369463894687,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.994161801501251,0.000845555298309896,2455.434130237471,95.14460699343074,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.6021215692877588,0.9933333333333333,0.0009663489123541668,2386.6615028314977,108.736693706778,0.0,0.9996331172801761,0.0,0.44507369491033183,0.4375,0.625,1.0,0.0,0.0,True,0.7013386091934669,0.9389652840396754,0.010901623667495445,4.893098095340432,1226.6858258795894,1.0,0.9996331172801761,0.6062271062271062,0.5006897553183766,0.65625,0.8125,1.0,0.2,1.0,Rule:Combined,fleet,111250,11887,0.38,A_volume_matched,CTT_Traverse,FS-B,0,cross,111250,11887
61532,11869,0.19289150360787882,0.926166433715386,0.8476655925100166,49680,0.031993395843505856,False,0.6908753896705704,0.9193855813431999,0.014477578881662404,9.793235497861232,1629.0638302018206,0.9984101748807631,0.9995107632093934,0.37037037037037035,0.4920081371694275,0.59375,0.75,1.0,0.1,1.0,True,0.6908753896705704,0.9193855813431999,0.014477578881662404,9.331286393949716,1629.0638302018206,0.9984101748807631,0.9995107632093934,0.37037037037037035,0.4920081371694275,0.59375,0.75,1.0,0.1,1.0,True,0.6972786249894684,0.9167035888347363,0.015142057467329802,6.647245891070208,1703.8331019635173,1.0,0.9995107632093934,0.6074074074074074,0.493606509735542,0.625,0.8125,1.0,0.1,1.0,True,0.6972786249894684,0.9161961696003542,0.015242736040915772,6.578021083628067,1715.1617795031686,1.0,0.9995107632093934,0.6074074074074074,0.493606509735542,0.625,0.8125,1.0,0.1,1.0,True,0.7041873788861741,0.8786795626576955,0.023236614783641744,3.8448357456887385,2614.6587761514616,1.0,0.9995107632093934,0.6111111111111112,0.5053763440860215,0.65625,0.8125,1.0,0.2,1.0,Rule:Combined,fleet,111250,11887,0.23,A_volume_matched,CTT_Traverse,FS-B,0,in_f0,111250,11887
123099,23756,0.19298288369523717,0.4902283020491946,0.18806503273401284,99363,0.031993395843505856,False,0.0,0.0,0.0,501344.04718782083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,6.039680702213543e-05,3133.5812035180534,6.796043356673625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0008656875673172745,2448.650935868917,97.40995477898863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0009764150468578561,2380.682769358095,109.86936759955694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.007198181512039064,0.13286713286713286,0.01123380610611719,4.761241972469199,1264.0640643412942,0.007936507936507936,0.011006481594716889,0.005494505494505495,0.004937195963116242,0.46875,0.5,0.75,0.2,1.0,Rule:Staleness,fleet,111250,11887,0.28,A_volume_matched,CTT_Traverse,FS-B,0,cross,111250,11887
61532,11869,0.19289150360787882,0.4824803317930125,0.18244481542137447,49680,0.031993395843505856,False,8.425309630128907e-05,0.001388888888888889,0.014477578881662404,9.793235497861232,1629.0638302018206,0.0,0.0,0.0,0.00014530659691950015,0.03125,0.0625,0.0,0.0,0.0,True,8.425309630128907e-05,0.001388888888888889,0.014477578881662404,9.331286393949716,1629.0638302018206,0.0,0.0,0.0,0.00014530659691950015,0.03125,0.0625,0.0,0.0,0.0,True,0.0005055185778077344,0.0079155672823219,0.015142057467329802,6.647245891070208,1703.8331019635173,0.001589825119236884,0.0002446183953033268,0.0,0.0005812263876780006,0.15625,0.1875,0.25,0.0,0.5,True,0.0005055185778077344,0.007863695937090432,0.015242736040915772,6.578021083628067,1715.1617795031686,0.001589825119236884,0.0002446183953033268,0.0,0.0005812263876780006,0.15625,0.1875,0.25,0.0,0.5,True,0.009436346785744376,0.08846761453396525,0.023236614783641744,3.8410886120516414,2614.6587761514616,0.02066772655007949,0.010518590998043052,0.011111111111111112,0.007701249636733507,0.53125,0.625,0.75,0.2,1.0,Rule:Staleness,fleet,111250,11887,0.16,A_volume_matched,CTT_Traverse,FS-B,0,in_f0,111250,11887
123099,23756,0.19298288369523717,0.979982766537051,0.9632809607373429,99363,0.031993395843505856,False,0.6960767806027951,1.0,0.0,0.989923655986786,0.0,1.0,0.9842240430475725,0.6043956043956044,0.5008349669643506,0.625,0.8125,1.0,0.1,1.0,True,0.7735729920862098,1.0,0.0,0.889025866985321,0.0,1.0,0.9996331172801761,0.63003663003663,0.6243374718652436,0.84375,1.0,1.0,0.5,1.0,True,0.8565415053039233,0.9967180994366888,0.0006744310117471789,0.7629366517066956,75.88915081618882,1.0,0.9996331172801761,0.7234432234432234,0.7637406520002904,0.96875,1.0,1.0,0.9,1.0,True,0.8589408991412696,0.9961919640677636,0.0007851584912877606,0.7582045793533325,88.34856363675713,1.0,0.9996331172801761,0.7252747252747253,0.7678065780875626,0.96875,1.0,1.0,0.9,1.0,True,0.9020878935847786,0.9530798309984434,0.010619771901392147,0.6623474955558777,1194.970956881779,1.0,0.9996331172801761,0.7857142857142857,0.8398315544906702,1.0,1.0,1.0,1.0,1.0,LogReg,fleet,111250,11887,2.07,A_volume_matched,CTT_Traverse,FS-B,1,cross,111250,11887
61532,11869,0.19289150360787882,0.9912660417064924,0.9820476625522498,49680,0.031993395843505856,False,0.8546634088802764,1.0,0.0,0.8297583460807801,0.0,1.0,0.9995107632093934,0.6851851851851852,0.7619877942458587,0.84375,1.0,1.0,0.5,1.0,True,0.8712612688516302,0.9998066325050758,4.027142943438778e-05,0.8034797310829163,4.531471015860419,1.0,0.9995107632093934,0.7037037037037037,0.7898866608544028,0.84375,1.0,1.0,0.5,1.0,True,0.8950206420085938,0.9974647887323944,0.0005436642973642349,0.7620135545730591,61.17485871411565,1.0,0.9995107632093934,0.737037037037037,0.8295553618134264,0.9375,1.0,1.0,0.8,1.0,True,0.8963686915494145,0.9974685917869867,0.0005436642973642349,0.7591606974601746,61.17485871411565,1.0,0.9995107632093934,0.737037037037037,0.8318802673641383,0.9375,1.0,1.0,0.8,1.0,True,0.9308282079366417,0.9743363612311491,0.005859492982703421,0.6768813133239746,659.329032807691,1.0,0.9995107632093934,0.7925925925925926,0.8891310665504214,0.9375,1.0,1.0,0.8,1.0,LogReg,fleet,111250,11887,2.03,A_volume_matched,CTT_Traverse,FS-B,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.999443231871754,0.9992220120115519,99363,0.031993395843505856,False,0.6631587809395522,1.0,0.0,0.9198606580410481,0.0,0.9952380952380953,0.7329093799682035,0.6025641025641025,0.5937704203877151,0.6875,0.9375,1.0,0.1,1.0,True,0.9461188752315205,1.0,0.0,0.7283860977192308,0.0,1.0,0.9896049896049897,0.6941391941391941,0.9253612139693603,0.96875,1.0,1.0,0.9,1.0,True,0.9978952685637312,0.9967204843592331,0.0007851584912877606,0.19095119725147772,88.34856363675713,1.0,0.9997554115201174,0.9120879120879121,1.0,1.0,1.0,1.0,1.0,1.0,True,0.997979457821182,0.9961763099289886,0.0009160182398357207,0.1851358906876744,103.07332424288332,1.0,0.9997554115201174,0.9157509157509157,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9984004041084358,0.9649308380797397,0.008677007942180123,0.0949413547264702,976.364895575444,1.0,0.9998777057600587,0.9322344322344323,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,fleet,111250,11887,126.44,A_volume_matched,CTT_Traverse,FS-B,1,cross,111250,11887
61532,11869,0.19289150360787882,0.9997636178382359,0.9996336802713153,49680,0.031993395843505856,False,0.9978936725924678,0.99966239027684,8.054285886877555e-05,0.28400571005630026,9.062942031720837,1.0,0.9997553816046967,0.9111111111111111,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9983991911702755,0.994628168541212,0.0012886857419004089,0.19393576431618942,145.0070725075334,1.0,0.9997553816046967,0.9333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.9713302752293578,0.0070475001510178605,0.12512003055971113,793.0074277755733,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.968237119294521,0.007832793024988422,0.12084754930931095,881.3711125848515,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9121606030305361,0.02299498620703542,0.07715522125885642,2587.469950056299,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,RandomForest,fleet,111250,11887,124.47,A_volume_matched,CTT_Traverse,FS-B,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9997111299906829,0.9995217819681825,99363,0.031993395843505856,False,0.8692540831789863,1.0,0.0,0.9928666379810513,0.0,1.0,0.997920997920998,0.6208791208791209,0.7907500181514557,0.90625,1.0,1.0,0.7,1.0,True,0.9139164842566089,1.0,0.0,0.9855610933225347,0.0,1.0,0.9995108230402348,0.6556776556776557,0.8654614100050824,0.96875,1.0,1.0,0.9,1.0,True,0.9971796598753999,0.9976836253369272,0.0005536373977029081,0.41536648466134035,62.29706410284157,1.0,0.9998777057600587,0.8992673992673993,0.999201335947143,1.0,1.0,1.0,1.0,1.0,True,0.9973901330190268,0.9974741096236424,0.0006039680702213543,0.3843648550888708,67.96043356673626,1.0,0.9998777057600587,0.9029304029304029,0.999419153416104,1.0,1.0,1.0,1.0,1.0,True,0.9987371611382387,0.9592076005659996,0.010156729714222441,0.02211538689861445,1142.867957813948,1.0,0.9998777057600587,0.9468864468864469,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,111250,11887,35.43,A_volume_matched,CTT_Traverse,FS-B,1,cross,111250,11887
61532,11869,0.19289150360787882,0.9998780151292421,0.9998066883042098,49680,0.031993395843505856,False,0.9980621787850703,0.9962156252628038,0.0009061071622737249,0.4497549008446137,101.95809785685942,1.0,1.0,0.9148148148148149,1.0,1.0,1.0,1.0,1.0,1.0,True,0.998820456651782,0.9933802580861404,0.001590721462658317,0.2108695593330883,178.99310512648654,1.0,1.0,0.9481481481481482,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9990732159406858,0.983087381860388,0.004107685802307553,0.06647601283285257,462.2100436177627,1.0,1.0,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9991574690369871,0.9817865717360709,0.004429857237782655,0.06245224975567226,498.46181174464607,1.0,1.0,0.9629629629629629,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9994944814221922,0.9047437461866992,0.025149507681775166,0.012213757500537428,2829.903649404832,1.0,1.0,0.9777777777777777,1.0,1.0,1.0,1.0,1.0,1.0,HistGB,fleet,111250,11887,33.93,A_volume_matched,CTT_Traverse,FS-B,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9996012230646643,0.999403210453799,99363,0.031993395843505856,False,0.7809395521131504,1.0,0.0,0.9967507123947145,0.0,1.0,0.9520606579430109,0.6135531135531136,0.6659406084367966,0.84375,1.0,1.0,0.5,1.0,True,0.9214514227984509,1.0,0.0,0.9531604647636414,0.0,1.0,0.9992662345603522,0.6904761904761905,0.877223553328977,0.96875,1.0,1.0,0.9,1.0,True,0.9949907391816805,0.9976364327016418,0.0005637035322065973,0.17996253073215485,63.42973799562049,1.0,0.9997554115201174,0.8992673992673993,0.9954984389748058,1.0,1.0,1.0,1.0,1.0,True,0.9952012123253073,0.9972581937824271,0.0006542987427398005,0.16534177958965302,73.62380303063094,1.0,0.9997554115201174,0.9029304029304029,0.9957162564437668,1.0,1.0,1.0,1.0,1.0,True,0.9986108772520627,0.9543790481554492,0.011414996527183596,0.013827461749315262,1284.452194411315,1.0,0.9998777057600587,0.9413919413919414,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,111250,11887,18.07,A_volume_matched,CTT_Traverse,FS-B,1,cross,111250,11887
61532,11869,0.19289150360787882,0.9998081415356743,0.9996612730617305,49680,0.031993395843505856,False,0.9974724071109613,0.9967166189594208,0.0007852928739705615,0.2124011814594269,88.36368480927815,1.0,0.9997553816046967,0.9148148148148149,0.999128160418483,1.0,1.0,1.0,1.0,1.0,True,0.9978094194961665,0.9941240661462268,0.001409500030203572,0.15417422354221344,158.60148555511466,1.0,0.9997553816046967,0.9222222222222223,0.999418773612322,1.0,1.0,1.0,1.0,1.0,True,0.9989889628443845,0.9726825266611977,0.006705193000825564,0.04153629392385483,754.4899241407597,1.0,0.9997553816046967,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9989889628443845,0.9707712461110202,0.007188450154038218,0.039388809353113174,808.8675763310848,1.0,0.9997553816046967,0.9592592592592593,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993259752295897,0.9129464285714286,0.022773493345146285,0.009448090568184853,2562.546859469067,1.0,1.0,0.9703703703703703,1.0,1.0,1.0,1.0,1.0,1.0,XGBoost,fleet,111250,11887,15.04,A_volume_matched,CTT_Traverse,FS-B,1,in_f0,111250,11887
123099,23756,0.19298288369523717,0.9996090372850487,0.9994461485945653,99363,0.031993395843505856,False,0.8242970197002862,1.0,0.0,0.9965107545256774,0.0,1.0,0.9827565121682769,0.6373626373626373,0.7215566688448414,0.96875,1.0,1.0,0.9,1.0,True,0.921577706684627,1.0,0.0,0.9660266925638149,0.0,1.0,0.9993885288002935,0.6868131868131868,0.877513976620925,0.96875,1.0,1.0,0.9,1.0,True,0.9976847954201044,0.9990305176192885,0.00023152109358485248,0.0463588461716402,26.051499533915564,1.0,0.9998777057600587,0.9230769230769231,0.9991287301241559,1.0,1.0,1.0,1.0,1.0,True,0.9977689846775551,0.9986938569141316,0.0003120501696143664,0.04143007774271564,35.11289067614707,1.0,0.9998777057600587,0.924908424908425,0.999201335947143,1.0,1.0,1.0,1.0,1.0,True,0.9987792557669641,0.9546167773083887,0.011354599720161462,0.0049050583016491634,1277.6561510546414,1.0,0.9998777057600587,0.9487179487179487,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,fleet,111250,11887,27.67,A_volume_matched,CTT_Traverse,FS-B,1,cross,111250,11887
61532,11869,0.19289150360787882,0.9998771550056124,0.9997620263997883,49680,0.031993395843505856,False,0.9979779256887691,0.99974679270763,6.040714415158166e-05,0.1527581133080072,6.797206523790628,1.0,1.0,0.9259259259259259,0.999418773612322,1.0,1.0,1.0,1.0,1.0,True,0.9983149380739742,0.999746878164023,6.040714415158166e-05,0.08955629706287947,6.797206523790628,1.0,1.0,0.9333333333333333,0.999709386806161,1.0,1.0,1.0,1.0,1.0,True,0.9992417221332884,0.9897354585663023,0.002476692910214848,0.01801476317904079,278.68546747541575,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9992417221332884,0.9890751396880995,0.002637778627952399,0.017349047481522533,296.8113515388574,1.0,1.0,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,True,0.9993259752295897,0.9135089340727048,0.022612407627408734,0.0035226793720792193,2544.420975405625,1.0,1.0,0.9703703703703703,1.0,1.0,1.0,1.0,1.0,1.0,LightGBM,fleet,111250,11887,25.65,A_volume_matched,CTT_Traverse,FS-B,1,in_f0,111250,11887
