n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[replay]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[replay]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[replay]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[replay]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[replay]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[replay]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[replay]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[replay]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[replay]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[replay]@fpr0.01,event_recall[suspension]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,recall[spoofing]@fa1,event_recall[spoofing]@fa1,recall[spoofing]@fa10,event_recall[spoofing]@fa10,recall[spoofing]@fa100,event_recall[spoofing]@fa100,recall[spoofing]@fpr0.001,event_recall[spoofing]@fpr0.001,recall[spoofing]@fpr0.01,event_recall[spoofing]@fpr0.01,recall[timing]@fa1,event_recall[timing]@fa1,recall[timing]@fa10,event_recall[timing]@fa10,recall[timing]@fa100,event_recall[timing]@fa100,recall[timing]@fpr0.001,event_recall[timing]@fpr0.001,recall[timing]@fpr0.01,event_recall[timing]@fpr0.01,recall[masquerade]@fa1,event_recall[masquerade]@fa1,recall[masquerade]@fa10,event_recall[masquerade]@fa10,recall[masquerade]@fa100,event_recall[masquerade]@fa100,recall[masquerade]@fpr0.001,event_recall[masquerade]@fpr0.001,recall[masquerade]@fpr0.01,event_recall[masquerade]@fpr0.01
98401,12610,0.1281491041757705,0.9999228137288182,0.9997186253436122,85805,0.0442430017662048,True,0.7751784298176051,1.0,0.0,0.8601498718211652,0.0,,0.9996668887408394,0.952358926919519,,,1.0,,1.0,1.0,,,True,0.9749405233941316,0.9997560380580628,3.4968703010805326e-05,0.6245166157238877,2.845361431489909,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9967486122125296,0.9935182989486996,0.0009558112156286,0.535460611637566,77.7732124607242,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9963521015067408,0.9942233124950542,0.0008509051065962,0.5381227415975277,69.23712816625448,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.999127676447264,0.944594391962813,0.008613957174995,0.4805426443443427,700.9073659570145,,1.0,1.0,,,1.0,,1.0,1.0,,,RandomForest,fleet,150000,75000,184.07,C_feature_ablation,CTT_Impala,FS-B34,0,0.8362039851401554,1.0,0.9972982100641676,1.0,0.9989868287740628,1.0,0.9989868287740628,1.0,0.999324552516042,1.0,0.4992196209587514,1.0,0.9313266443701226,1.0,0.9915273132664436,1.0,0.99041248606466,1.0,0.9979933110367892,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9875992401022602,0.967274644896273,85805,0.0442430017662048,True,0.7692307692307693,1.0,0.0,0.99589671698282,0.0,,0.9986675549633578,1.0,,,1.0,,1.0,1.0,,,True,0.8447264076130055,0.999906129728715,1.165623433693511e-05,0.9588288607545532,0.9484538104966366,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.889452815226011,0.9907252009539792,0.0012239046053781,0.8656797050143277,99.58765010214684,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8858049167327517,0.9928006399431162,0.0009441549812917,0.8769182516367422,76.82475865022757,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.9221252973830294,0.9350273399807012,0.0094182373442435,0.6929947709715493,766.3506788812823,,1.0,1.0,,,1.0,,1.0,1.0,,,HistGB,fleet,150000,75000,62.88,C_feature_ablation,CTT_Impala,FS-B34,0,0.8243836541708882,1.0,0.9425869638635596,1.0,0.9861533265788583,1.0,0.984126984126984,1.0,0.994934143870314,1.0,0.4680044593088071,1.0,0.6015607580824972,1.0,0.6985507246376812,1.0,0.6896321070234114,1.0,0.7843924191750279,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9951870262211012,0.9810568821340472,85805,0.0442430017662048,True,0.7876288659793814,1.0,0.0,0.9933564066886902,0.0,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8597938144329897,0.9995390430533788,5.828117168467555e-05,0.9632506370544434,4.742269052483183,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.897065820777161,0.9928032297700544,0.0009558112156286,0.919248104095459,77.7732124607242,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.8916732751784299,0.9945161860958784,0.0007226865288899,0.9271710515022278,58.804136250791466,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9332275971451228,0.936346276257161,0.009324987469548,0.7883824706077576,758.7630483973093,,1.0,1.0,,,1.0,,1.0,1.0,,,XGBoost,fleet,150000,75000,20.29,C_feature_ablation,CTT_Impala,FS-B34,0,0.8676122931442081,1.0,0.9601485984464708,1.0,0.9824383654170888,1.0,0.9787234042553192,1.0,0.9952718676122932,1.0,0.4905239687848383,1.0,0.632329988851728,1.0,0.7221850613154961,1.0,0.7094760312151617,1.0,0.8153846153846154,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9923642273551372,0.9751798428880892,85805,0.0442430017662048,True,0.7880253766851705,1.0,0.0,0.9924750678133148,0.0,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8447264076130055,0.9997184420459878,3.4968703010805326e-05,0.967211559223744,2.845361431489909,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8975416336241079,0.9910683012259196,0.0011889359023673,0.8756873506376095,96.74228867065692,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8936558287073751,0.9936513534961644,0.0008392488722593,0.8871561596043114,68.28867435575783,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.9333068992862809,0.932863031071655,0.009872830483384,0.6715097393420532,803.3403774906511,,1.0,1.0,,,1.0,,1.0,1.0,,,LightGBM,fleet,150000,75000,37.87,C_feature_ablation,CTT_Impala,FS-B34,0,0.8483620398514016,1.0,0.943937858831476,1.0,0.9864910503208376,1.0,0.9861533265788583,1.0,0.9956095913542722,1.0,0.5043478260869565,1.0,0.6006688963210702,1.0,0.7210702341137124,1.0,0.7103678929765886,1.0,0.8153846153846154,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.8627919434918331,0.806599625405479,85805,0.0442430017662048,True,0.3095162569389373,0.9994878361075544,2.331246867387022e-05,57.9457761972984,1.8969076209932727,,0.1022651565622918,1.0,,,0.25,,0.25,1.0,,,True,0.7068992862807296,0.9988794262662484,0.0001165623433693,5.148587785495526,9.484538104966363,,0.9996668887408394,1.0,,,0.8928571428571429,,1.0,1.0,,,True,0.7177636796193497,0.9906961471103328,0.0009907799186394,4.960090439682889,80.61857389221412,,0.9996668887408394,1.0,,,0.9285714285714286,,1.0,1.0,,,True,0.7177636796193497,0.9929786066922656,0.0007459989975638,4.982894177881867,60.70104387178474,,0.9996668887408394,1.0,,,0.9285714285714286,,1.0,1.0,,,True,0.7178429817605075,0.9225438238891154,0.0088587380960706,4.629069253526287,720.8248959774438,,0.9996668887408394,1.0,,,0.9285714285714286,,1.0,1.0,,,Rule:Combined,fleet,150000,75000,0.33,C_feature_ablation,CTT_Impala,FS-B34,0,0.1337386018237082,0.1428571428571428,0.7382640999662277,0.8571428571428571,0.7723741979061128,0.9285714285714286,0.7723741979061128,0.9285714285714286,0.7723741979061128,0.9285714285714286,0.231438127090301,0.25,0.3489409141583054,0.875,0.3569676700111482,0.875,0.3569676700111482,0.875,0.357190635451505,0.875,,,,,,,,,,
98401,12610,0.1281491041757705,0.9878948837090038,0.959616585499019,85805,0.0442430017662048,True,0.5839016653449643,0.9998642042368278,1.165623433693511e-05,0.9950138926506042,0.9484538104966366,,0.9980013324450366,0.8052728954671601,,,0.7142857142857143,,1.0,0.5,,,True,0.7670896114195084,0.9993801012501292,6.993740602161065e-05,0.1849895566701889,5.690722862979818,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8245836637589214,0.9884030418250952,0.001422060589106,0.1093216761946678,115.71136488058964,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8183187946074544,0.9911631927768706,0.001072373558998,0.1148887574672699,87.25775056569057,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8850118953211736,0.9261410788381744,0.0103740485598722,0.0724358260631561,844.1238913420066,,1.0,1.0,,,1.0,,1.0,1.0,,,LogReg,fleet,150000,75000,2.82,C_feature_ablation,CTT_Impala,FS-B,0,0.7342114150624789,0.7857142857142857,0.9050996285038838,1.0,0.9459642012833502,1.0,0.9432624113475178,1.0,0.972644376899696,1.0,0.1007803790412486,0.5,0.4080267558528428,1.0,0.5426978818283166,1.0,0.5268673355629877,1.0,0.6947603121516165,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9999546026184968,0.9998353163550128,85805,0.0442430017662048,True,0.7525773195876289,1.0,0.0,0.8827561818535188,0.0,,0.9996668887408394,0.9264569842738204,,,1.0,,1.0,1.0,,,True,0.986994448850119,0.9995984258292506,5.828117168467555e-05,0.6166489402995174,4.742269052483183,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996827914353688,0.9923640085019286,0.0011306547306827,0.397095512970921,92.00001961817374,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996827914353688,0.9940856399337592,0.0008742175752701,0.4035317340694903,71.13403578724774,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996827914353688,0.9369704177196372,0.0098844867177209,0.3527317642420811,804.2888313011478,,1.0,1.0,,,1.0,,1.0,1.0,,,RandomForest,fleet,150000,75000,157.13,C_feature_ablation,CTT_Impala,FS-B,0,0.8166160081053698,1.0,0.9986491050320836,1.0,0.999324552516042,1.0,0.999324552516042,1.0,0.999324552516042,1.0,0.461092530657748,1.0,0.9643255295429208,1.0,0.9995540691192863,1.0,0.9995540691192863,1.0,0.9995540691192863,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.997336297178181,0.9905501736677604,85805,0.0442430017662048,True,0.7730372720063442,1.0,0.0,0.9925789151981508,0.0,,0.9993337774816788,1.0,,,1.0,,1.0,1.0,,,True,0.8914353687549564,0.9999110478562532,1.165623433693511e-05,0.8113970233608446,0.9484538104966366,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9467089611419508,0.9920226026258931,0.0011189984963457,0.4093152260561571,91.0515658076771,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9440126883425852,0.9943200801871032,0.0007926239349115,0.4393050142708405,64.49485911377128,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.970182394924663,0.9229028364514182,0.0119126714923476,0.1850361099477289,969.3197943275626,,1.0,1.0,,,1.0,,1.0,1.0,,,HistGB,fleet,150000,75000,57.19,C_feature_ablation,CTT_Impala,FS-B,0,0.8321513002364066,1.0,0.977710233029382,1.0,0.9966227625802094,1.0,0.9966227625802094,1.0,0.9986491050320836,1.0,0.4731326644370122,1.0,0.7094760312151617,1.0,0.852396878483835,1.0,0.8448160535117056,1.0,0.9170568561872908,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.999820094665816,0.999021475564985,85805,0.0442430017662048,True,0.8068992862807296,1.0,0.0,0.9875147342681884,0.0,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.9047581284694688,0.9999123575810692,1.165623433693511e-05,0.8851503729820251,0.9484538104966366,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9851704996034892,0.9901960784313726,0.001433716823443,0.4301704168319702,116.65981869108629,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9826328310864392,0.9919942358498118,0.0011656234336935,0.4744885265827179,94.84538104966366,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9972244250594766,0.9225972120322816,0.0122973272254665,0.1887103468179702,1000.6187700739516,,1.0,1.0,,,1.0,,1.0,1.0,,,XGBoost,fleet,150000,75000,39.55,C_feature_ablation,CTT_Impala,FS-B,0,0.8635596082404593,1.0,0.9696048632218844,1.0,0.9976359338061466,1.0,0.9976359338061466,1.0,0.999662276258021,1.0,0.5473801560758083,1.0,0.7522853957636566,1.0,0.959866220735786,1.0,0.95273132664437,1.0,0.9924191750278708,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9992459645788576,0.9961563885054108,85805,0.0442430017662048,True,0.7518636003172086,1.0,0.0,0.9971364032159264,0.0,,0.9993337774816788,1.0,,,1.0,,1.0,1.0,,,True,0.8858842188739096,0.999642058165548,4.662493734774044e-05,0.8566333244954254,3.7938152419865454,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.9578905630452024,0.991300779647107,0.0012355608397151,0.4701290795728806,100.53610391264348,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9545598731165742,0.992987955782874,0.0009907799186394,0.500523889486081,80.61857389221412,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9861221252973832,0.9167649660867,0.0131598885663997,0.1972620030994654,1070.8043520507028,,1.0,1.0,,,1.0,,1.0,1.0,,,LightGBM,fleet,150000,75000,92.3,C_feature_ablation,CTT_Impala,FS-B,0,0.796014859844647,1.0,0.984126984126984,1.0,0.994934143870314,1.0,0.994596420128335,1.0,0.9986491050320836,1.0,0.4374581939799331,1.0,0.6898550724637681,1.0,0.8849498327759198,1.0,0.8758082497212932,1.0,0.9618729096989966,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.8612017918691821,0.7766088107812074,85805,0.0442430017662048,True,0.3095162569389373,0.9237869822485208,0.0037533074564931,119.24101044669672,305.402126979917,,0.1022651565622918,1.0,,,0.25,,0.25,1.0,,,True,0.3095162569389373,0.922695035460993,0.0038115886281777,81.57420412367645,310.1443960324001,,0.1022651565622918,1.0,,,0.25,,0.25,1.0,,,True,0.6828707375099128,0.954868041694389,0.0047440873751325,8.267907342741067,386.0207008721312,,0.9986675549633578,1.0,,,0.7142857142857143,,1.0,1.0,,,True,0.6828707375099128,0.9564589581250694,0.0045692438600785,8.67487800142868,371.79389371468153,,0.9986675549633578,1.0,,,0.7142857142857143,,1.0,1.0,,,True,0.7180015860428232,0.879456046624575,0.0144653868121364,4.99617798290657,1177.031178826326,,0.9996668887408394,1.0,,,0.9642857142857144,,1.0,1.0,,,Rule:Combined,fleet,150000,75000,0.31,C_feature_ablation,CTT_Impala,FS-B,0,0.1337386018237082,0.1428571428571428,0.1337386018237082,0.1428571428571428,0.7254305977710233,0.7142857142857143,0.7254305977710233,0.7142857142857143,0.7730496453900709,0.9285714285714286,0.231438127090301,0.25,0.231438127090301,0.25,0.2905239687848383,0.5,0.2905239687848383,0.5,0.357190635451505,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.4653641619748475,0.1166394192200104,85805,0.0442430017662048,True,0.0,0.0,0.0037416512221561,119.24101044669672,304.4536731694203,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0037999323938408,76.04562489909327,309.1959422219035,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.000396510705789,0.0121654501216545,0.0047324311407956,8.266081199702564,385.0722470616344,,0.0006662225183211,0.0004625346901017,,,0.1785714285714285,,0.5,0.5,,,True,0.000396510705789,0.0126262626262626,0.0045575876257416,8.655721852720761,370.8454399041849,,0.0006662225183211,0.0004625346901017,,,0.1785714285714285,,0.5,0.5,,,True,0.0061062648691514,0.056701030927835,0.0149316361856138,4.862237753614648,1214.9693312461914,,0.0076615589606928,0.0092506938020351,,,0.7857142857142857,,1.0,0.5,,,Rule:Staleness,fleet,150000,75000,0.22,C_feature_ablation,CTT_Impala,FS-B,0,0.0,0.0,0.0,0.0,0.0006754474839581,0.1428571428571428,0.0006754474839581,0.1428571428571428,0.0060790273556231,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035674470457079,0.875,,,,,,,,,,
98401,12610,0.1281491041757705,0.6034971781144061,0.3463276715138383,85805,0.0442430017662048,True,0.0660586835844567,0.9893111638954868,0.0001049061090324,0.9613994359970092,8.53608429446973,,0.2245169886742171,0.0485661424606845,,,0.3214285714285714,,0.75,0.5,,,True,0.0927042030134813,0.9823529411764704,0.0002447809210756,0.9389399886131288,19.917530020429368,,0.3124583610926049,0.0670675300647548,,,0.4285714285714285,,1.0,0.5,,,True,0.1301348136399683,0.9276427360090448,0.0014919979951276,0.8935745358467102,121.40208774356948,,0.4170552964690207,0.1040703052728954,,,0.5,,1.0,0.5,,,True,0.1277557494052339,0.936627906976744,0.0012705295427259,0.8970047235488892,103.38146534413336,,0.4100599600266489,0.1017576318223866,,,0.5,,1.0,0.5,,,True,0.1784298176050753,0.7037847982483578,0.0110384539170775,0.8085343241691589,898.1857585403149,,0.5223184543637575,0.1651248843663274,,,0.5357142857142857,,1.0,0.5,,,LogReg,fleet,150000,75000,3.5,C_feature_ablation,CTT_Impala,FS-A-rank,0,0.0020263424518743,0.2142857142857142,0.0060790273556231,0.3571428571428571,0.0195879770347855,0.4285714285714285,0.0185748058088483,0.4285714285714285,0.0513340087808172,0.5,0.0107023411371237,0.25,0.0151616499442586,0.25,0.0236343366778149,0.375,0.0234113712374581,0.375,0.0385730211817168,0.375,,,,,,,,,,
98401,12610,0.1281491041757705,0.7698089517309975,0.6140458437991856,85805,0.0442430017662048,True,0.2984139571768437,0.9989381470666312,4.662493734774044e-05,0.6029725067251519,3.7938152419865454,,0.9973351099267156,0.2335800185013876,,,0.4642857142857143,,1.0,1.0,,,True,0.3402854877081681,0.9972112479665348,0.0001398748120432,0.5680126887574537,11.381445725959637,,0.997668221185876,0.3635522664199815,,,0.5714285714285714,,1.0,1.0,,,True,0.3911974623314829,0.9772187004754358,0.0013404669487475,0.528938615648117,109.0721882071132,,0.9980013324450366,0.5138760407030527,,,0.75,,1.0,1.0,,,True,0.3843774781919112,0.982765612327656,0.0009907799186394,0.533785114586193,80.61857389221412,,0.997668221185876,0.4967622571692877,,,0.75,,1.0,1.0,,,True,0.4499603489294211,0.8669213139801375,0.0101525801074704,0.4848345783620711,826.1032689425704,,0.9983344437041972,0.6318223866790009,,,0.8928571428571429,,1.0,1.0,,,RandomForest,fleet,150000,75000,171.51,C_feature_ablation,CTT_Impala,FS-A-rank,0,0.0661938534278959,0.3571428571428571,0.1249577845322526,0.5,0.2026342451874366,0.7142857142857143,0.1898007429922323,0.7142857142857143,0.3218507261060452,0.9285714285714286,0.0151616499442586,0.25,0.0312151616499442,0.375,0.0503901895206243,0.625,0.0481605351170568,0.625,0.0798216276477146,0.75,,,,,,,,,,
98401,12610,0.1281491041757705,0.7918565086864227,0.6127826312979795,85805,0.0442430017662048,True,0.250832672482157,1.0,0.0,0.9901007470265126,0.0,,0.9950033311125916,0.0027752081406105,,,0.4642857142857143,,1.0,0.5,,,True,0.2670896114195083,0.997925925925926,8.159364035854577e-05,0.977299769561468,6.639176673476457,,0.9966688874083944,0.018963922294172,,,0.5714285714285714,,1.0,0.5,,,True,0.3183187946074544,0.974271844660194,0.0012355608397151,0.9219789779042042,100.53610391264348,,0.997001998667555,0.0814061054579093,,,0.6785714285714286,,1.0,0.5,,,True,0.3090404440919905,0.9806240563663816,0.000897530043944,0.9340779850005724,73.03094340824101,,0.997001998667555,0.0661424606845513,,,0.6428571428571429,,1.0,0.5,,,True,0.4017446471054718,0.8580623306233063,0.0097679243743516,0.7238631795885687,794.8042931961813,,0.9980013324450366,0.290009250693802,,,0.9642857142857144,,1.0,1.0,,,HistGB,fleet,150000,75000,80.24,C_feature_ablation,CTT_Impala,FS-A-rank,0,0.0560621411685241,0.3571428571428571,0.1094224924012158,0.5,0.2688280986153326,0.5,0.2428233704829449,0.5,0.4025667004390408,0.9285714285714286,0.0008918617614269,0.375,0.0024526198439241,0.5,0.0109253065774804,0.875,0.0093645484949832,0.75,0.0559643255295429,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.7478195077129469,0.4944467471161744,85805,0.0442430017662048,True,0.1673275178429817,0.9995262908574136,1.165623433693511e-05,0.9982773065567015,0.9484538104966366,,0.6932045303131246,0.0101757631822386,,,0.25,,1.0,0.5,,,True,0.202934179222839,0.9953325554259044,0.0001398748120432,0.9968210458755492,11.381445725959637,,0.8277814790139907,0.0286771507863089,,,0.3214285714285714,,1.0,0.5,,,True,0.2431403647898493,0.9690265486725664,0.0011423109650196,0.9928615689277648,92.94847342867038,,0.947701532311792,0.0772432932469935,,,0.5,,1.0,0.5,,,True,0.2386201427438541,0.974417098445596,0.0009208425126178,0.9936043620109558,74.92785102923429,,0.938041305796136,0.0670675300647548,,,0.5,,1.0,0.5,,,True,0.2854877081681205,0.8128245653646421,0.0096630182653192,0.9763414859771729,786.2682089017118,,0.9896735509660226,0.2025901942645698,,,0.7142857142857143,,1.0,1.0,,,XGBoost,fleet,150000,75000,23.66,C_feature_ablation,CTT_Impala,FS-A-rank,0,0.0,0.0,0.0013508949679162,0.1428571428571428,0.0081053698074974,0.2142857142857142,0.0074299223235393,0.2142857142857142,0.0314083080040526,0.5714285714285714,0.0015607580824972,0.25,0.0017837235228539,0.25,0.0066889632107023,0.75,0.0057971014492753,0.75,0.0218506131549609,0.75,,,,,,,,,,
98401,12610,0.1281491041757705,0.7944002239328078,0.5757070354978467,85805,0.0442430017662048,True,0.2410785091197462,0.9996711608023676,1.165623433693511e-05,0.9943388909610084,0.9484538104966366,,0.9930046635576284,0.0069380203515263,,,0.4285714285714285,,1.0,0.5,,,True,0.2498017446471054,0.9968354430379748,0.0001165623433693,0.9888433826153435,9.484538104966363,,0.9946702198534312,0.0268270120259019,,,0.5,,1.0,0.5,,,True,0.2757335448057098,0.9725874125874124,0.0011423109650196,0.9661412189411152,92.94847342867038,,0.997001998667555,0.1059204440333025,,,0.6071428571428571,,1.0,0.5,,,True,0.2728786677240285,0.9767243826284416,0.0009558112156286,0.9694125835208652,77.7732124607242,,0.997001998667555,0.0966697502312673,,,0.6071428571428571,,1.0,0.5,,,True,0.3277557494052339,0.8322593636729763,0.0097096432026669,0.8819900038553121,790.0620241436982,,0.9973351099267156,0.2789084181313598,,,0.8571428571428571,,1.0,1.0,,,LightGBM,fleet,150000,75000,54.72,C_feature_ablation,CTT_Impala,FS-A-rank,0,0.0131712259371833,0.3571428571428571,0.0317460317460317,0.4285714285714285,0.0739614994934143,0.5,0.0705842620736237,0.5,0.1398176291793313,0.7857142857142857,0.0011148272017837,0.25,0.0026755852842809,0.375,0.0080267558528428,0.625,0.0066889632107023,0.625,0.0272017837235228,0.875,,,,,,,,,,
98401,12610,0.1281491041757705,0.7673067002336637,0.5816242390650921,85805,0.0442430017662048,True,0.1232355273592387,1.0,0.0,0.9993791580200196,0.0,,0.2068620919387075,0.0009250693802035,,,0.4285714285714285,,1.0,0.5,,,True,0.2585249801744647,0.9993868792152054,2.331246867387022e-05,0.9967183470726012,1.8969076209932727,,0.5856095936042638,0.0161887141535615,,,0.6428571428571429,,1.0,0.5,,,True,0.3337827121332276,0.97633959638135,0.0011889359023673,0.9929908514022828,96.74228867065692,,0.7794803464357095,0.047641073080481,,,0.8214285714285714,,1.0,1.0,,,True,0.3276764472640761,0.9814726840855108,0.0009091862782809,0.9933996200561525,73.97939721873765,,0.7634910059960026,0.0453283996299722,,,0.8214285714285714,,1.0,1.0,,,True,0.3986518636003172,0.8556595744680852,0.0098844867177209,0.9853748083114624,804.2888313011478,,0.9153897401732178,0.0962072155411655,,,0.8928571428571429,,1.0,1.0,,,LogReg,fleet,150000,75000,5.54,C_feature_ablation,CTT_Impala,FS-A,0,0.3140830800405269,0.4285714285714285,0.4829449510300574,0.7142857142857143,0.563323201621074,0.8571428571428571,0.5572441742654508,0.8571428571428571,0.6210739614994935,0.8571428571428571,0.0002229654403567,0.125,0.0082497212931995,0.375,0.0218506131549609,0.625,0.0205128205128205,0.625,0.0517279821627647,0.875,,,,,,,,,,
98401,12610,0.1281491041757705,0.6386121303537484,0.4140147885168574,85805,0.0442430017662048,True,0.2351308485329103,1.0,0.0,0.8478703045306019,0.0,,0.983344437041972,0.0013876040703052,,,0.3214285714285714,,1.0,0.5,,,True,0.2469468675654242,0.9952061361457336,0.000174843515054,0.8166401518487069,14.226807157449551,,0.9943371085942704,0.0143385753931544,,,0.7142857142857143,,1.0,0.5,,,True,0.2619349722442506,0.9640980735551664,0.001433716823443,0.7939154119477809,116.65981869108629,,0.9960026648900732,0.0393154486586494,,,0.8928571428571429,,1.0,1.0,,,True,0.2609833465503569,0.9719432959243944,0.0011073422620088,0.7952502514079126,90.10311199718048,,0.9960026648900732,0.0374653098982423,,,0.8571428571428571,,1.0,1.0,,,True,0.2792228390166534,0.8064590013742556,0.0098495180147101,0.7803899073777706,801.4434698696579,,0.9960026648900732,0.0666049953746531,,,0.9285714285714286,,1.0,1.0,,,RandomForest,fleet,150000,75000,147.69,C_feature_ablation,CTT_Impala,FS-A,0,0.0033772374197906,0.2857142857142857,0.0307328605200945,0.7857142857142857,0.0570753123944613,0.8571428571428571,0.0560621411685241,0.8571428571428571,0.0827423167848699,0.8571428571428571,0.0,0.0,0.0015607580824972,0.5,0.0131549609810479,0.875,0.0120401337792642,0.75,0.0316610925306577,1.0,,,,,,,,,,
