n_windows,n_pos,pos_rate,roc_auc,pr_auc,n_calib,win_seconds,resolvable@fa1,recall@fa1,precision@fa1,fpr@fa1,thr@fa1,fa_per_hour@fa1,recall[diagnostic]@fa1,recall[dos]@fa1,recall[fuzzing]@fa1,recall[replay]@fa1,recall[suspension]@fa1,event_recall@fa1,event_recall[diagnostic]@fa1,event_recall[dos]@fa1,event_recall[fuzzing]@fa1,event_recall[replay]@fa1,event_recall[suspension]@fa1,resolvable@fa10,recall@fa10,precision@fa10,fpr@fa10,thr@fa10,fa_per_hour@fa10,recall[diagnostic]@fa10,recall[dos]@fa10,recall[fuzzing]@fa10,recall[replay]@fa10,recall[suspension]@fa10,event_recall@fa10,event_recall[diagnostic]@fa10,event_recall[dos]@fa10,event_recall[fuzzing]@fa10,event_recall[replay]@fa10,event_recall[suspension]@fa10,resolvable@fa100,recall@fa100,precision@fa100,fpr@fa100,thr@fa100,fa_per_hour@fa100,recall[diagnostic]@fa100,recall[dos]@fa100,recall[fuzzing]@fa100,recall[replay]@fa100,recall[suspension]@fa100,event_recall@fa100,event_recall[diagnostic]@fa100,event_recall[dos]@fa100,event_recall[fuzzing]@fa100,event_recall[replay]@fa100,event_recall[suspension]@fa100,resolvable@fpr0.001,recall@fpr0.001,precision@fpr0.001,fpr@fpr0.001,thr@fpr0.001,fa_per_hour@fpr0.001,recall[diagnostic]@fpr0.001,recall[dos]@fpr0.001,recall[fuzzing]@fpr0.001,recall[replay]@fpr0.001,recall[suspension]@fpr0.001,event_recall@fpr0.001,event_recall[diagnostic]@fpr0.001,event_recall[dos]@fpr0.001,event_recall[fuzzing]@fpr0.001,event_recall[replay]@fpr0.001,event_recall[suspension]@fpr0.001,resolvable@fpr0.01,recall@fpr0.01,precision@fpr0.01,fpr@fpr0.01,thr@fpr0.01,fa_per_hour@fpr0.01,recall[diagnostic]@fpr0.01,recall[dos]@fpr0.01,recall[fuzzing]@fpr0.01,recall[replay]@fpr0.01,recall[suspension]@fpr0.01,event_recall@fpr0.01,event_recall[diagnostic]@fpr0.01,event_recall[dos]@fpr0.01,event_recall[fuzzing]@fpr0.01,event_recall[replay]@fpr0.01,event_recall[suspension]@fpr0.01,model,scope,n_train,n_train_pos,fit_s,control,test_domain,feature_set,seed,eval_set,matched_n,matched_pos,recall[spoofing]@fa1,event_recall[spoofing]@fa1,recall[spoofing]@fa10,event_recall[spoofing]@fa10,recall[spoofing]@fa100,event_recall[spoofing]@fa100,recall[spoofing]@fpr0.001,event_recall[spoofing]@fpr0.001,recall[spoofing]@fpr0.01,event_recall[spoofing]@fpr0.01,recall[timing]@fa1,event_recall[timing]@fa1,recall[timing]@fa10,event_recall[timing]@fa10,recall[timing]@fa100,event_recall[timing]@fa100,recall[timing]@fpr0.001,event_recall[timing]@fpr0.001,recall[timing]@fpr0.01,event_recall[timing]@fpr0.01,recall[masquerade]@fa1,event_recall[masquerade]@fa1,recall[masquerade]@fa10,event_recall[masquerade]@fa10,recall[masquerade]@fa100,event_recall[masquerade]@fa100,recall[masquerade]@fpr0.001,event_recall[masquerade]@fpr0.001,recall[masquerade]@fpr0.01,event_recall[masquerade]@fpr0.01
49186,6299,0.1280648965152685,0.999763368007561,0.9987467945568976,42904,0.0442430017662048,False,0.8677567867915542,0.9996342355523044,4.663417818919486e-05,0.4503487348556519,3.794567158174596,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.8926813779965074,0.9994667614646284,6.995126728379229e-05,0.2947898507118225,5.691850737261893,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9628512462295602,0.992797511867736,0.0010259519201622,0.0974306464195251,83.4804774798411,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9566597872678204,0.994717728623308,0.0007461468510271,0.1109684184193611,60.713074530793534,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.99714240355612,0.947074788902292,0.0081842982722036,0.0279826838523149,665.9465362596416,,1.0,1.0,,,1.0,,1.0,1.0,,,XGBoost,fleet,92116,6311,12.44,A_volume_matched,CTT_Impala,FS-B,0,in_f0,92116,6311,0.989851150202977,1.0,0.9939106901217862,1.0,0.9979702300405954,1.0,0.9979702300405954,1.0,0.9993234100135318,1.0,0.6348214285714285,1.0,0.7022321428571429,1.0,0.896875,1.0,0.8794642857142857,1.0,0.9924107142857144,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9997406326096272,0.9990961780907268,85805,0.0442430017662048,True,0.7810467882632831,1.0,0.0,0.9889877445691582,0.0,,0.9990006662225184,1.0,,,1.0,,1.0,1.0,,,True,0.92101506740682,1.0,0.0,0.5844921156936154,0.0,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.98152260111023,0.9914290291573212,0.001247217074052,0.0953227892804798,101.48455772314011,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9796986518636004,0.9926878264363198,0.001060717324661,0.1044101158772105,86.30929675519393,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9984139571768438,0.9311441461430368,0.0108519541676865,0.0170440653587567,883.0104975723686,,1.0,1.0,,,1.0,,1.0,1.0,,,LightGBM,fleet,92116,6311,38.81,A_volume_matched,CTT_Impala,FS-B,0,cross,92116,6311,0.8311381290104695,1.0,0.9915569064505236,1.0,0.9989868287740628,1.0,0.9989868287740628,1.0,0.999324552516042,1.0,0.4965440356744705,1.0,0.7837235228539576,1.0,0.9487179487179488,1.0,0.9435897435897436,1.0,0.9959866220735786,1.0,,,,,,,,,,
49186,6299,0.1280648965152685,0.999748198388398,0.9988378482450404,42904,0.0442430017662048,False,0.8890300047626607,1.0,0.0,0.4461683981739668,0.0,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.913002063819654,0.9994786235662148,6.995126728379229e-05,0.275598310672198,5.691850737261893,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9606286712176536,0.9942490962865592,0.0008160981183109,0.1055979817013447,66.40492526805542,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.954119701539927,0.9953627028817488,0.0006528784946487,0.1213121781153291,53.123940214444346,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9968248928401332,0.9472016895459344,0.0081609811831091,0.0206407112102448,664.0492526805542,,1.0,1.0,,,1.0,,1.0,1.0,,,LightGBM,fleet,92116,6311,34.53,A_volume_matched,CTT_Impala,FS-B,0,in_f0,92116,6311,0.9939106901217862,1.0,0.9972936400541272,1.0,0.9986468200270636,1.0,0.9979702300405954,1.0,0.9993234100135318,1.0,0.6919642857142857,1.0,0.7571428571428571,1.0,0.8901785714285714,1.0,0.8723214285714286,1.0,0.9915178571428572,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9997118405091414,0.9991396521015732,85805,0.0442430017662048,True,0.4566217287866772,0.9996527777777776,2.331246867387022e-05,78125.0,1.8969076209932727,,0.9996668887408394,0.0,,,0.75,,1.0,0.0,,,True,0.6801744647105472,0.9996503496503496,3.4968703010805326e-05,31250.0,2.845361431489909,,0.9996668887408394,0.9708603145235892,,,0.8214285714285714,,1.0,0.5,,,True,0.999603489294211,0.9689445768314244,0.0047091186721217,8.742394442912458,383.1753394406412,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.999603489294211,0.9711093990755008,0.0043710878763506,9.305548655282356,355.6701789362388,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.999603489294211,0.9110950487893024,0.0143371682344301,5.006197804007512,1166.598186910863,,1.0,1.0,,,1.0,,1.0,1.0,,,Rule:Combined,fleet,92116,6311,0.33,A_volume_matched,CTT_Impala,FS-B,0,cross,92116,6311,0.7413036136440392,0.9285714285714286,0.9824383654170888,1.0,0.9989868287740628,1.0,0.9989868287740628,1.0,0.9989868287740628,1.0,0.1253065774804905,0.5,0.126644370122631,0.5,0.9995540691192863,1.0,0.9995540691192863,1.0,0.9995540691192863,1.0,,,,,,,,,,
49186,6299,0.1280648965152685,0.999700503669484,0.9987000945606592,42904,0.0442430017662048,False,0.6801079536434355,0.9993002099370188,6.995126728379229e-05,15625.000000000002,5.691850737261893,,1.0,0.9703977798334876,,,0.8214285714285714,,1.0,0.5,,,True,0.9996824892840134,0.9460637019230768,0.0083708349849604,9.86628941796892,681.12480489234,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996824892840134,0.9411149305036616,0.0091869331032713,8.124266450314614,747.5297301603954,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996824892840134,0.9415370813397128,0.0091169818359875,8.155980865605722,741.8378794231335,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996824892840134,0.897647897362794,0.0167416699699209,5.20790763712109,1362.24960978468,,1.0,1.0,,,1.0,,1.0,1.0,,,Rule:Combined,fleet,92116,6311,0.21,A_volume_matched,CTT_Impala,FS-B,0,in_f0,92116,6311,0.983085250338295,1.0,0.9986468200270636,1.0,0.9986468200270636,1.0,0.9986468200270636,1.0,0.9986468200270636,1.0,0.1258928571428571,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.4653641619748475,0.1166394192200104,85805,0.0442430017662048,True,0.0,0.0,0.0037416512221561,118.45449883885496,304.4536731694203,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0037999323938408,75.54455765956914,309.1959422219035,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.000396510705789,0.0121654501216545,0.0047324311407956,8.21291457664355,385.0722470616344,,0.0006662225183211,0.0004625346901017,,,0.1785714285714285,,0.5,0.5,,,True,0.000396510705789,0.0126262626262626,0.0045575876257416,8.599980400691901,370.8454399041849,,0.0006662225183211,0.0004625346901017,,,0.1785714285714285,,0.5,0.5,,,True,0.0061062648691514,0.056701030927835,0.0149316361856138,4.831564457794258,1214.9693312461914,,0.0076615589606928,0.0092506938020351,,,0.7857142857142857,,1.0,0.5,,,Rule:Staleness,fleet,92116,6311,0.24,A_volume_matched,CTT_Impala,FS-B,0,cross,92116,6311,0.0,0.0,0.0,0.0,0.0006754474839581,0.1428571428571428,0.0006754474839581,0.1428571428571428,0.0060790273556231,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035674470457079,0.875,,,,,,,,,,
49186,6299,0.1280648965152685,0.4659315488222255,0.1162843054298122,42904,0.0442430017662048,False,0.0,0.0,0.0079278102921631,12.198953488107096,645.0764168896812,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0080677128267307,9.715267633110068,656.4601183642051,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0003175107159866,0.0051948051948051,0.0089304451232308,8.078657037177154,726.6596107904352,,0.0006666666666666,0.0,,,0.0714285714285714,,0.25,0.0,,,True,0.0003175107159866,0.0052770448548812,0.0087905425886632,8.154622587974686,715.2759093159113,,0.0006666666666666,0.0,,,0.0714285714285714,,0.25,0.0,,,True,0.0039688839498333,0.0341530054644808,0.0164851819898803,5.201565209860731,1341.3794904147196,,0.004,0.0083256244218316,,,0.4285714285714285,,0.75,0.5,,,Rule:Staleness,fleet,92116,6311,0.14,A_volume_matched,CTT_Impala,FS-B,0,in_f0,92116,6311,0.0,0.0,0.0,0.0,0.0006765899864682,0.0714285714285714,0.0006765899864682,0.0714285714285714,0.003382949932341,0.3571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022321428571428,0.375,,,,,,,,,,
98401,12610,0.1281491041757705,0.9933071496965808,0.9748772643097232,85805,0.0442430017662048,True,0.5964314036478985,1.0,0.0,0.9992559552192688,0.0,,0.9980013324450366,0.931082331174838,,,0.6428571428571429,,1.0,0.5,,,True,0.777319587628866,0.999286369660516,8.159364035854577e-05,0.1646665036678314,6.639176673476457,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8463124504361618,0.99182156133829,0.0010257486216502,0.092874638736248,83.463935323704,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.8416336241078509,0.9926112981668536,0.0009208425126178,0.0958852022886276,74.92785102923429,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.9183187946074544,0.9322170342939944,0.0098145493116993,0.0590812414884567,798.5981084381681,,1.0,1.0,,,1.0,,1.0,1.0,,,LogReg,fleet,92116,6311,2.0,A_volume_matched,CTT_Impala,FS-B,1,cross,92116,6311,0.7240797028031071,0.6428571428571429,0.9213103681188788,1.0,0.961837217156366,1.0,0.9584599797365756,1.0,0.983451536643026,1.0,0.082051282051282,0.5,0.4260869565217391,1.0,0.5933110367892976,1.0,0.5823857302118172,1.0,0.7812709030100334,1.0,,,,,,,,,,
49186,6299,0.1280648965152685,0.9937510145700788,0.9742482996985574,42904,0.0442430017662048,False,0.7758374345134148,0.9983656792645555,0.0001865367127567,0.1539576053619385,15.178268632698384,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.7939355453246547,0.9972083748753738,0.0003264392473243,0.125863492488861,26.561970107222173,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.8407683759326877,0.9904619412754816,0.0011891715438244,0.0903879702091217,96.7614625334522,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.8293379901571678,0.9931558935361215,0.0008394152074055,0.0961303636431694,68.30220884714272,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.913002063819654,0.9307331283379188,0.0099797141324877,0.0586737990379333,812.0373718493636,,1.0,1.0,,,1.0,,1.0,1.0,,,LogReg,fleet,92116,6311,1.82,A_volume_matched,CTT_Impala,FS-B,1,in_f0,92116,6311,0.935723951285521,1.0,0.946549391069012,1.0,0.9709066305818674,1.0,0.9641407307171854,1.0,0.9851150202976996,1.0,0.4120535714285714,1.0,0.4558035714285714,1.0,0.5714285714285714,1.0,0.54375,1.0,0.7651785714285714,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9998443361206524,0.999579615803152,85805,0.0442430017662048,True,0.6482950039651071,1.0,0.0,0.8003022914656086,0.0,,0.9990006662225184,0.6864014801110083,,,0.9642857142857144,,1.0,1.0,,,True,0.9869151467089612,0.9996786890513294,4.662493734774044e-05,0.4015584923364359,3.7938152419865454,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.999127676447264,0.9934552909635704,0.0009674674499656,0.2462833424870322,78.72166627122084,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9990483743061064,0.9948669351654428,0.0007576552319007,0.2492712038464736,61.64949768228137,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9992862807295796,0.9397419643523008,0.0094182373442435,0.2170056353636262,766.3506788812823,,1.0,1.0,,,1.0,,1.0,1.0,,,RandomForest,fleet,92116,6311,90.92,A_volume_matched,CTT_Impala,FS-B,1,cross,92116,6311,0.7997298210064168,0.9285714285714286,0.9976359338061466,1.0,0.9986491050320836,1.0,0.9986491050320836,1.0,0.999324552516042,1.0,0.29520624303233,1.0,0.9647714604236344,1.0,0.9984392419175028,1.0,0.998216276477146,1.0,0.9984392419175028,1.0,,,,,,,,,,
49186,6299,0.1280648965152685,0.9998895334858292,0.9997341307623074,42904,0.0442430017662048,False,0.9974599142721068,0.9990459532517092,0.0001399025345675,0.2930532767420619,11.383701474523786,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9982536910620732,0.9982536910620732,0.0002564879800405,0.278061687111968,20.870119369960275,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9993649785680266,0.9880709464762204,0.0017720987711894,0.2408499410283265,144.19355201063465,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9993649785680266,0.9910264483627204,0.001329074078392,0.2441115083076244,108.14516400797598,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996824892840134,0.9364961332540156,0.0099563970433931,0.2162834862761574,810.1400882702762,,1.0,1.0,,,1.0,,1.0,1.0,,,RandomForest,fleet,92116,6311,92.07,A_volume_matched,CTT_Impala,FS-B,1,in_f0,92116,6311,0.9979702300405954,1.0,0.9979702300405954,1.0,0.9979702300405954,1.0,0.9979702300405954,1.0,0.9993234100135318,1.0,0.9941964285714284,1.0,0.9964285714285714,1.0,0.9995535714285714,1.0,0.9995535714285714,1.0,0.9995535714285714,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9993940745528128,0.9970389653076818,85805,0.0442430017662048,True,0.7309278350515463,1.0,0.0,0.9971647065645244,0.0,,0.9990006662225184,1.0,,,0.9642857142857144,,1.0,1.0,,,True,0.9038858049167328,0.9997368651872642,3.4968703010805326e-05,0.8044901855827176,2.845361431489909,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.9656621728786676,0.9938785504407444,0.0008742175752701,0.4092604615664327,71.13403578724774,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.961300555114988,0.9960558751027117,0.0005594992481728,0.4549501601384077,45.52578290383855,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.984932593180016,0.937641552166692,0.0096280495623084,0.1654686355562159,783.4228474702219,,1.0,1.0,,,1.0,,1.0,1.0,,,HistGB,fleet,92116,6311,18.97,A_volume_matched,CTT_Impala,FS-B,1,cross,92116,6311,0.7760891590678825,0.9285714285714286,0.9908814589665652,1.0,0.9979736575481256,1.0,0.9976359338061466,1.0,0.999324552516042,1.0,0.3919732441471572,1.0,0.7360089186176143,1.0,0.90479375696767,1.0,0.8927536231884058,1.0,0.958082497212932,1.0,,,,,,,,,,
49186,6299,0.1280648965152685,0.9989735039280524,0.9945464535618046,42904,0.0442430017662048,False,0.8358469598348944,1.0,0.0,0.8669431027927799,0.0,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.8739482457532942,0.999636825857999,4.663417818919486e-05,0.7277495213898698,3.794567158174596,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9433243371963804,0.9896735509660226,0.001445659523865,0.3654357331991058,117.63158190341248,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9401492300365136,0.9924585218702866,0.0010492690092568,0.3935372160155027,85.3777610589284,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9711065248452136,0.9367534456355284,0.0096299577960687,0.1634084672096117,783.578118163054,,1.0,1.0,,,1.0,,1.0,1.0,,,HistGB,fleet,92116,6311,17.31,A_volume_matched,CTT_Impala,FS-B,1,in_f0,92116,6311,0.9837618403247632,1.0,0.9925575101488496,1.0,0.9979702300405954,1.0,0.9972936400541272,1.0,0.9993234100135318,1.0,0.5491071428571429,1.0,0.6504464285714285,1.0,0.8419642857142857,1.0,0.8334821428571428,1.0,0.9191964285714286,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9998746598928508,0.9995786908583996,85805,0.0442430017662048,True,0.7674068199841396,1.0,0.0,0.989945352077484,0.0,,0.9993337774816788,0.9944495837187788,,,1.0,,1.0,1.0,,,True,0.9432989690721648,0.9997478567826524,3.4968703010805326e-05,0.4052367806434631,2.845361431489909,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9950832672482156,0.9911532385466034,0.0013054982457367,0.0729413405060768,106.22682677562332,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.992466296590008,0.99396394249861,0.000885873809607,0.0919726565480232,72.08248959774438,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9993655828707376,0.9295566865825772,0.011131703791773,0.0216325130313634,905.773389024288,,1.0,1.0,,,1.0,,1.0,1.0,,,XGBoost,fleet,92116,6311,15.81,A_volume_matched,CTT_Impala,FS-B,1,cross,92116,6311,0.7939885173927728,1.0,0.9902060114826072,1.0,0.9989868287740628,1.0,0.9986491050320836,1.0,0.999324552516042,1.0,0.4851727982162764,1.0,0.8470457079152731,1.0,0.986845039018952,1.0,0.9797101449275364,1.0,0.9986622073578596,1.0,,,,,,,,,,
49186,6299,0.1280648965152685,0.9998629033637548,0.9994210892670328,42904,0.0442430017662048,False,0.8842673440228608,1.0,0.0,0.4513041973114014,0.0,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9482457532941736,0.9988294314381272,0.0001632196236621,0.1940996348857879,13.280985053611086,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9907921892363868,0.9909495077802476,0.001329074078392,0.0757702142000198,108.14516400797598,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9884108588664868,0.9914012738853504,0.0012591228111082,0.0839169025421142,102.45331327071408,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996824892840134,0.9286240967408936,0.0112854711217851,0.022129014134407,918.2852522782522,,1.0,1.0,,,1.0,,1.0,1.0,,,XGBoost,fleet,92116,6311,19.66,A_volume_matched,CTT_Impala,FS-B,1,in_f0,92116,6311,0.9878213802435724,1.0,0.9952638700947226,1.0,0.9986468200270636,1.0,0.9979702300405954,1.0,0.9993234100135318,1.0,0.6825892857142857,1.0,0.8575892857142857,1.0,0.975,1.0,0.96875,1.0,0.9995535714285714,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9997953827095304,0.9991959765788272,85805,0.0442430017662048,True,0.7896114195083267,1.0,0.0,0.9812897369163012,0.0,,0.9996668887408394,1.0,,,1.0,,1.0,1.0,,,True,0.9380650277557494,0.9997464503042596,3.4968703010805326e-05,0.4287867143447738,2.845361431489909,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9796193497224424,0.990855859468998,0.0013288107144106,0.1037600626176122,108.12373439661656,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9750198255352894,0.9931340872374798,0.0009907799186394,0.1229620948579296,80.61857389221412,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9988897700237906,0.9258360896729144,0.0117611404459675,0.0192625402750004,956.9898947911064,,1.0,1.0,,,1.0,,1.0,1.0,,,LightGBM,fleet,92116,6311,32.36,A_volume_matched,CTT_Impala,FS-B,1,cross,92116,6311,0.8223573117190138,1.0,0.9915569064505236,1.0,0.9986491050320836,1.0,0.9986491050320836,1.0,0.999324552516042,1.0,0.5259754738015607,1.0,0.831438127090301,1.0,0.9435897435897436,1.0,0.9306577480490524,1.0,0.9973244147157192,1.0,,,,,,,,,,
49186,6299,0.1280648965152685,0.9997252625757244,0.9986608408197534,42904,0.0442430017662048,False,0.8880774726147007,0.999106983389891,0.0001165854454729,0.3840402421073163,9.486417895436489,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9133195745356406,0.9980916030534353,0.0002564879800405,0.2537197442238806,20.870119369960275,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.960311160501667,0.9905027018175864,0.0013523911674866,0.1049434403984646,110.04244758706328,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.952690903317987,0.9920648040998512,0.0011192202765406,0.119671063731857,91.06961179619027,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9982536910620732,0.9340463458110516,0.0103527875580012,0.0221839085745962,842.3939091147602,,1.0,1.0,,,1.0,,1.0,1.0,,,LightGBM,fleet,92116,6311,38.59,A_volume_matched,CTT_Impala,FS-B,1,in_f0,92116,6311,0.9918809201623816,1.0,0.9952638700947226,1.0,0.9979702300405954,1.0,0.9979702300405954,1.0,0.9993234100135318,1.0,0.690625,1.0,0.759375,1.0,0.8897321428571429,1.0,0.8683035714285714,1.0,0.9955357142857144,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.9997122134901528,0.9991397305937118,85805,0.0442430017662048,True,0.4566217287866772,0.9996527777777776,2.331246867387022e-05,78125.0,1.8969076209932727,,0.9996668887408394,0.0,,,0.75,,1.0,0.0,,,True,0.6801744647105472,0.9996503496503496,3.4968703010805326e-05,31250.0,2.845361431489909,,0.9996668887408394,0.9708603145235892,,,0.8214285714285714,,1.0,0.5,,,True,0.999603489294211,0.9689445768314244,0.0047091186721217,8.718181694172317,383.1753394406412,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.999603489294211,0.9711093990755008,0.0043710878763506,9.279981311768356,355.6701789362388,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.999603489294211,0.9109633591096336,0.014360480703104,5.001312950580767,1168.4950945318562,,1.0,1.0,,,1.0,,1.0,1.0,,,Rule:Combined,fleet,92116,6311,0.34,A_volume_matched,CTT_Impala,FS-B,1,cross,92116,6311,0.7413036136440392,0.9285714285714286,0.9824383654170888,1.0,0.9989868287740628,1.0,0.9989868287740628,1.0,0.9989868287740628,1.0,0.1253065774804905,0.5,0.126644370122631,0.5,0.9995540691192863,1.0,0.9995540691192863,1.0,0.9995540691192863,1.0,,,,,,,,,,
49186,6299,0.1280648965152685,0.9997009811904384,0.9987001991277612,42904,0.0442430017662048,False,0.6801079536434355,0.9993002099370188,6.995126728379229e-05,15625.000000000002,5.691850737261893,,1.0,0.9703977798334876,,,0.8214285714285714,,1.0,0.5,,,True,0.9996824892840134,0.9460637019230768,0.0083708349849604,9.83937328492278,681.12480489234,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996824892840134,0.9411149305036616,0.0091869331032713,8.101540528681435,747.5297301603954,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996824892840134,0.9415370813397128,0.0091169818359875,8.133178659039807,741.8378794231335,,1.0,1.0,,,1.0,,1.0,1.0,,,True,0.9996824892840134,0.897647897362794,0.0167416699699209,5.192458093573022,1362.24960978468,,1.0,1.0,,,1.0,,1.0,1.0,,,Rule:Combined,fleet,92116,6311,0.22,A_volume_matched,CTT_Impala,FS-B,1,in_f0,92116,6311,0.983085250338295,1.0,0.9986468200270636,1.0,0.9986468200270636,1.0,0.9986468200270636,1.0,0.9986468200270636,1.0,0.1258928571428571,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
98401,12610,0.1281491041757705,0.4653641619748475,0.1166394192200104,85805,0.0442430017662048,True,0.0,0.0,0.0037416512221561,118.16638891983384,304.4536731694203,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.0,0.0,0.0037999323938408,75.35966206584533,309.1959422219035,,0.0,0.0,,,0.0,,0.0,0.0,,,True,0.000396510705789,0.0121654501216545,0.0047324311407956,8.189975423383935,385.0722470616344,,0.0006662225183211,0.0004625346901017,,,0.1785714285714285,,0.5,0.5,,,True,0.000396510705789,0.0126262626262626,0.0045575876257416,8.57611021054953,370.8454399041849,,0.0006662225183211,0.0004625346901017,,,0.1785714285714285,,0.5,0.5,,,True,0.0061062648691514,0.056701030927835,0.0149316361856138,4.816758705828591,1214.9693312461914,,0.0076615589606928,0.0092506938020351,,,0.7857142857142857,,1.0,0.5,,,Rule:Staleness,fleet,92116,6311,0.23,A_volume_matched,CTT_Impala,FS-B,1,cross,92116,6311,0.0,0.0,0.0,0.0,0.0006754474839581,0.1428571428571428,0.0006754474839581,0.1428571428571428,0.0060790273556231,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035674470457079,0.875,,,,,,,,,,
